"class","ruletype","""linguistic pattern""","""order of arguments""","patterntype","subject","predicate","object","condAB","condBA","supA","supB","supAB","AllConf","Coherence","Cosine","IR","Kulczynski","MaxConf","string"
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""a species of""","so","threegram","","http://dbpedia.org/ontology/order","","1","0.1546170365068","432","2794","432","0.1546170365068","0.133911965282083","0.393213728787285","0.8453829634932","0.5773085182534","1","""{ dbo:Crustacean in c_e and 'a species of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a species""","so","threegram","","http://dbpedia.org/ontology/order","","1","0.154259126700072","431","2794","431","0.154259126700072","0.133643410852713","0.392758356626656","0.845740873299929","0.577129563350036","1","""{ dbo:Crustacean in c_e and 'is a species' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a genus""","so","threegram","","http://dbpedia.org/ontology/order","","1","0.134216177523264","375","2794","375","0.134216177523264","0.118333859261597","0.366355261356056","0.865783822476736","0.567108088761632","1","""{ dbo:Crustacean in c_e and 'is a genus' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""a genus of""","so","threegram","","http://dbpedia.org/ontology/order","","1","0.133500357909807","373","2794","373","0.133500357909807","0.117777076097253","0.365377007910742","0.866499642090193","0.566750178954903","1","""{ dbo:Crustacean in c_e and 'a genus of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""species of""","so","twogram","","http://dbpedia.org/ontology/order","","1","0.178954903364352","500","2794","500","0.178954903364352","0.151791135397693","0.423030617525909","0.821045096635648","0.589477451682176","1","""{ dbo:Crustacean in c_e and 'species of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""genus of""","so","twogram","","http://dbpedia.org/ontology/order","","1","0.157122405153901","439","2794","439","0.157122405153901","0.13578719455614","0.396386686398397","0.842877594846099","0.578561202576951","1","""{ dbo:Crustacean in c_e and 'genus of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""a genus""","so","twogram","","http://dbpedia.org/ontology/order","","1","0.134216177523264","375","2794","375","0.134216177523264","0.118333859261597","0.366355261356056","0.865783822476736","0.567108088761632","1","""{ dbo:Crustacean in c_e and 'a genus' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""a species""","so","twogram","","http://dbpedia.org/ontology/order","","1","0.154974946313529","433","2794","433","0.154974946313529","0.13418035326929","0.393668574201103","0.845025053686471","0.577487473156765","1","""{ dbo:Crustacean in c_e and 'a species' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","species","so","onegram","","http://dbpedia.org/ontology/order","","1","0.185755189692198","519","2794","519","0.185755189692198","0.156655599154845","0.430993259451001","0.814244810307802","0.592877594846099","1","""{ dbo:Crustacean in c_e and 'species' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","genus","so","onegram","","http://dbpedia.org/ontology/order","","1","0.159985683607731","447","2794","447","0.159985683607731","0.137920394939833","0.399982104109335","0.840014316392269","0.579992841803865","1","""{ dbo:Crustacean in c_e and 'genus' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a genus of""","so","fourgram","","http://dbpedia.org/ontology/order","","1","0.133500357909807","373","2794","373","0.133500357909807","0.117777076097253","0.365377007910742","0.866499642090193","0.566750178954903","1","""{ dbo:Crustacean in c_e and 'is a genus of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a species of""","so","fourgram","","http://dbpedia.org/ontology/order","","1","0.153901216893343","430","2794","430","0.153901216893343","0.133374689826303","0.392302455884924","0.846098783106657","0.576950608446671","1","""{ dbo:Crustacean in c_e and 'is a species of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l",""" is a genus of ""","so","exact_string","","http://dbpedia.org/ontology/order","","1","0.104509663564782","292","2794","292","0.104509663564782","0.0946208684381076","0.323279543993711","0.895490336435218","0.552254831782391","1","""{ dbo:Crustacean in c_e and ' is a genus of ' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a species of""","os","fourgram","","http://dbpedia.org/property/genus","","1","0.202922077922078","500","2464","500","0.202922077922078","0.168690958164642","0.450468731347779","0.797077922077922","0.601461038961039","1","""{ dbo:Crustacean in c_e and 'is a species of' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""in the family""","os","threegram","","http://dbpedia.org/property/genus","","1","0.169237012987013","417","2464","417","0.169237012987013","0.144741409232905","0.411384264389163","0.830762987012987","0.584618506493507","1","""{ dbo:Crustacean in c_e and 'in the family' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a species""","os","threegram","","http://dbpedia.org/property/genus","","1","0.203327922077922","501","2464","501","0.203327922077922","0.168971332209106","0.450918975069715","0.796672077922078","0.601663961038961","1","""{ dbo:Crustacean in c_e and 'is a species' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""a species of""","os","threegram","","http://dbpedia.org/property/genus","","1","0.203733766233766","502","2464","502","0.203733766233766","0.169251517194875","0.451368769670395","0.796266233766234","0.601866883116883","1","""{ dbo:Crustacean in c_e and 'a species of' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","genus","os","onegram","","http://dbpedia.org/property/genus","","1","0.157467532467532","388","2464","388","0.157467532467532","0.136044880785414","0.396821789305391","0.842532467532467","0.578733766233766","1","""{ dbo:Crustacean in c_e and 'genus' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","species","os","onegram","","http://dbpedia.org/property/genus","","1","0.304383116883117","750","2464","750","0.304383116883117","0.233354075917859","0.551709268440468","0.695616883116883","0.652191558441558","1","""{ dbo:Crustacean in c_e and 'species' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","family","os","onegram","","http://dbpedia.org/property/genus","","1","0.211038961038961","520","2464","520","0.211038961038961","0.17426273458445","0.459389770281143","0.788961038961039","0.605519480519481","1","""{ dbo:Crustacean in c_e and 'family' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""the family""","os","twogram","","http://dbpedia.org/property/genus","","1","0.186282467532468","459","2464","459","0.186282467532468","0.157030448169689","0.431604526774763","0.813717532467533","0.593141233766234","1","""{ dbo:Crustacean in c_e and 'the family' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""a species""","os","twogram","","http://dbpedia.org/property/genus","","1","0.20413961038961","503","2464","503","0.20413961038961","0.169531513313111","0.45181811649115","0.79586038961039","0.602069805194805","1","""{ dbo:Crustacean in c_e and 'a species' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""genus of""","os","twogram","","http://dbpedia.org/property/genus","","1","0.108766233766234","268","2464","268","0.108766233766234","0.0980966325036603","0.329797261611181","0.891233766233766","0.554383116883117","1","""{ dbo:Crustacean in c_e and 'genus of' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""species of""","os","twogram","","http://dbpedia.org/property/genus","","1","0.226461038961039","558","2464","558","0.226461038961039","0.184645929847783","0.475879227284654","0.773538961038961","0.613230519480519","1","""{ dbo:Crustacean in c_e and 'species of' in l_e(c","p","os) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","""is a species of""","so","fourgram","","http://dbpedia.org/property/genus","","1","0.263798701298701","650","2464","650","0.263798701298701","0.208734746307001","0.513613377258324","0.736201298701299","0.631899350649351","1","""{ dbo:Crustacean in c_e and 'is a species of' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
"http://dbpedia.org/ontology/Crustacean","predict_o_for_s_given_localized_l","genus","so","onegram","","http://dbpedia.org/property/genus","","1","0.199675324675325","492","2464","492","0.199675324675325","0.166441136671177","0.446850450011326","0.800324675324675","0.599837662337662","1","""{ dbo:Crustacean in c_e and 'genus' in l_e(c","p","so) } => { exists p : (e"," p"," ) in G }"""
